dormitorios,banos,distrito,estacionamiento,descripcion,area_cubierta,precio_soles,area_total,latitud,longitud,banios/2,precio_dolares,fecha_publicacion,antiguedad,moneda
3.0,4.0,barranco,3.0,"Premium: Vista Al Mar y Jardín Privado! Amoblado y Terraza en El Acantilado!
Lujo Absoluto: Vista al Mar y jardín privado! Amoblado y equipado Premium (opcional), 3dorm más tv and guest-room y terraza en el Acantilado de Barranco! (pet-friendly!)

¿Te gustaría vivir en un espacio donde el lujo, el confort y la privacidad se conjugan de manera perfecta en el edificio Premium más exclusivo de Lima? ¿Te animarías a dejarte llevar por sus increíbles vistas infinitas al océano desde todas sus áreas sociales y privadas, rodeado únicamente por la paz de un acantilado verde y un jardín privado? ¿Te gustaría recibir a tus invitados en su imponente lobby con terraza de triple altura, disfrutar en su gym con vista panorámica al océano o relajarte en su magnífica piscina temperada?

Alquilo Departamento Duplex de lujo de 3 dormitorios más TV & guest-room, terraza y jardín privado en edificio exclusivo con espectacular vista frontal a jardín privado y al mar en el Malecón de Barranco. El edificio es un una joya arquitectónica de la costa de la ciudad, con un diseño icónico y de autor. Podrá disfrutar de su extraordinaria terraza con una hermosa vista 180 grados: desde la encantadora vista de la bahía de Lima, desde el Morro y El Regatas de Chorrillos y los magníficos yates y catamaranes del Lima Marina Club de Barranco; además de las hermosas puestas de sol hacia las islas del Callao.
Extraordinaria opción para vivir en el Acantilado de Barranco. El departamento es súper amplio, ventilado e iluminado. Posee un acceso directo que lo hace como una casa, ya que le otorga mucha privacidad. Es ideal para ejecutivos, una pareja o familia. Adicionalmente a los tres dormitorios, cuenta con una sala de estar (TV room & guest-room), un espacio súper funcional con un sofá-cama. Está ubicado en un edificio no masivo: de pocos departamentos, con áreas comunes top y un jardín privado. Con ascensor directo, dos terrazas, 3 estacionamientos techados al lado del ingreso privado del departamento y 1 depósito de gran capacidad. Tiene un gran dormitorio máster y una amplia sala-comedor, ambos con una linda terraza con vista frontal al mar ideal para reuniones con la familia o amigos. Posibilidad de amoblar y equipar el Departamento de acuerdo a sus necesidades: 100% amoblado Premium, semi-amobado o sin amoblar, tal como usted lo requiera.

El departamento cuenta con:

- Ascensor directo
- Hall de ingreso
- Sala-comedor amplia con terraza y vista frontal al mar. Con mamparas (ventanas de piso a techo) insuladas (anti-ruido y térmicas).
- Posibilidad de incluir muebles Premium y objetos decorativos si lo desea: Sierra, Crate & Barrel y piezas de arte, incluyendo óleos y fotografías de gran formato
- Pisos de bambú importados en todas las áreas sociales y privadas
- Baño de visitas con tablero de mármol y papelería mural importada
- Cocina amplia e iluminada con isla y despensa. Con tablero de granito autumn, muebles altos y bajos. Incluimos línea blanca Premium, Viking & Bosch: refrigeradora de doble puerta, cocina encimera a gas, horno eléctrico y campana extractora.
- Dormitorio máster con preciosa vista al mar, a la bahía de Barranco y al jardín privado. Cuenta con un enorme walking closet con vestidor. Con salida a terraza privada y vista frontal al mar. Con mamparas (ventanas de piso a techo) insuladas (anti-ruido y térmicas).
- Baño principal de gran formato incorporado al dormitorio, completamente revestido en mármol, con jacuzzi y dos pozas independientes.
- Segundo dormitorio secundario con vista al mar. Con clósets de pared a pared y en pasadizo. Con baño privado incorporado, con ducha y tableros de cuarzo. Cuenta con walk-in clóset propio.
- Tercer dormitorio secundario con vista interior. Con clósets de pared a pared y en pasadizo. Con baño privado incorporado, con ducha y tableros de cuarzo. Cuenta con walk-in clóset propio.
- Sala de estar, TV room & guest-room con sofá.

Otras características del Flat:
- Altura de piso a techo: 2.70
- Luminarias con dimmers en todos los espacios.
- Ventanas insuladas en todos los ambientes (anti-ruido y térmicas)
- Salida privada independiente desde las áreas privadas
- Lavandería con terma americana a gas de alta capacidad
- Dos cuartos de servicio con baño completo incorporado.
- Patio de lavandería
- Ascensor de servicio
- Intercomunicadores, portero eléctrico y sistema de alarma.
- 3 estacionamientos techados en sótano al lado del Departamento.
- 1 depósito de gran formato.
- Edificio inteligente, con diseño de autor, no masivo, con áreas comunes top: icónico e imponente lobby con terraza de triple altura, piscina temperada techada, sala lounge con kitchenette, gimnasio con vista al mar, jardín privado y ambientes especiales para choferes y personal de seguridad de los residentes.
- Personal de limpieza permanente
- Seguridad y porteros (24 horas).
- Somos pet-friendly! Las mascotas son bienvenidas.

Área del departamento: 400 mts.
Área de las terrazas y el jardín privado: 50 mts.
Área de los estacionamientos: 40 mts.

Estacionamientos: 3
Depósito: 1
Años del edificio: 2 años
Alquiler: US$5,000 dólares
Mantenimiento mensual: S/.2,000 soles (incluye agua, seguridad y áreas comunes del edificio)
El mantenimiento mensual, los servicios y arbitrios corren por cuenta del inquilino.
Tiempo del alquiler: 1 año (posibilidad de alquiler por años adicionales si lo desea)
Modalidad del alquiler: 2 x 1 (2 meses de garantía x 1 mes de adelanto).

Magnífica oportunidad para vivir en el Acantilado de Barranco. Zona súper exclusiva de la ciudad, a minutos de Larcomar y de los mejores restaurantes y establecimientos de la ciudad. Excelente conectividad y salidas rápidas hacia la Vía Expresa y Costa Verde. Extraordinaria opción para vivir frente al mar y disfrutar del Malecón más exclusivo de la ciudad.

Para cualquier consulta adicional o si está interesado en programar una visita al Departamento siéntase libre de llamarnos al 992-75-1000.
**
Leer descripción completa",400.0,18000.0,450.0,-12.152397729745303,-77.02416237864301,1.0,4900.0,8,2.0,S/ 
4.0,4.0,barranco,2.0,"Alquiler Lujoso Flat Vista a Mar en La Mejor Zona de Barranco Us$5,500
Área: 470m2
Piso: 4 – VISTA A MAR
Dormitorios: 4
Baño: 4 y medio
Cuarto y Baño de Servicio: Si
Línea Blanca: Si
Deposito: 1
Ascensores: 2 (principal y de servicio)
Estacionamientos: 2 dobles lineales (8,9,10,11)
Mantenimiento: Aprox.S/. 2500 soles
Año de construcción: 2008
PRECIO DE ALQUILER: US$5,500 (Precio de Alquiler en dólares el tipo de cambio es solo referencial)

Ubicado en Malecón Pazos 126 en cuarto piso, ascensor directo, edificio del Arq. Mario Lara muy iluminado y con una linda vista al mar. Cuenta con 2 ascensores directos al departamento (principal y de servicio).

Amplia Sala comedor con vista panorámica al mar, todas las cortinas con roller automáticos, cuenta con 4 dormitorios, cada uno con baño incorporado, el dormitorio principal cuenta con gran baño incorporado con ducha, tina y dos grandes walk-in closets y amplia terraza con una de las mejores vistas al malecón de Barranco y al mar. Sala de estar, cocina grande con comedor de diario, baños con acabados en mármol. Todos los pisos son de madera pumaquiro.
Cuenta con aire acondicionado, ventanas thermopanel (insulados). Área de servicio con lavandería, dos cuartos de servicio y baño de servicio.
Areas comunes: Lobby con seguridad con 24 horas, cámaras de vigilancia, con piscina, gimnasio, sala de yoga, sauna seca y de vapor.

LLAMEME PARA UNA VISITA: + 51 9.8.2.3.3.7.0.5.2
**
Leer descripción completa",470.0,19855.0,470.0,-12.1439937,-77.0245734,1.0,5500.0,365,15.0,S/ 
2.0,1.0,barranco,1.0,"Lindo Flat 60 m² Excelente Ubicacion Barranco 2 Dorms Us$760
Área Total: 60m2 - SEMIAMOBLADO
Piso: 5 - Vista Externo (con ascensor)
Dormitorios: 2
Estacionamiento: 1 (Sotano 4 NRO 48)
Antiguedad: 5 años
Mantenimiento: S/.390 soles (incluye agua)
Precio de Alquiler: US$760 (2 meses de garantia por 1 mes de adelanto)

Equipada con cocina, horno, campana extractora, refrigeradora, cama y cortina rollers

Ubicado en el limite con Miraflores, al frente del Estadio Luis Gálvez Chipoco y Museo de Arte Comtemporáneo – Lima, también tenemos universidades (universidad de Ingeniería y Tecnologia UTEC), colegios; restaurantes, hoteles, iglesias y Zonas de diversión.

El edificio cuenta con las siguientes áreas comunes: Pet Friendly, Terraza, Hermosa Piscina con vista al mar, Con cómoda sala Zoom, Gimnasio equipado, Zona de parrilla, Billar.

LLAMEME PARA UNA VISITA: + 51 9.8.2.3.3.7.0.5.2
**
Leer descripción completa",60.0,2888.0,60.0,-12.1365798,-77.0225352,,760.0,17,4.0,S/ 
1.0,1.0,barranco,1.0,"Alquilo Departamento Amoblado y Equipado de 01 Dormitorio en Barranco Miraflores
Alquilo lindo y comodo departamento amoblado y equipado en Barranco limite con Miraflores (El Sol) a 4 cuadras del Malecón, tiene 43 mts, muy funcional se encuentra en el piso 9 con vista interior muy silencioso y tranquilo, cuenta con 01 dormitorio, sala, cocina tipo abierta kitchenette con reporteros en cuarzo blanco y melamine, 01 baño completo, closet de lavado y 01 estacionamiento. Se alquila con muebles y equipado. Cama queen, escritorio, sofa cama tamaño queen, mesas de centro, dos televisores (dormitorio y sala), cocina completa y equipada, con horno convencional y microondas y utensilios de cocina.
El edificio cuenta con lindas areas comunes en el 1er. piso cuenta con el lobby de ingreso, zona de co-working, Gimnasio, lavanderia con monedas, area de juego de niños y en el piso 16, cuenta con 03 zonas de bbq con terraza, piscina infinito, salon gourmet, zona de reuniones, todo amoblado y con excelentes acabados. Seguridad 24 horas todos los días de la semana.
El Edificio el Sol se encuentra en un entorno urbano y creativo, tu nuevo hogar estará ubicado en un lugar estratégico, acercándote a cualquier punto de la ciudad, además estarás rodeado de los mejores restaurantes, centros comerciales, tiendas, arte y cultura que tu estilo de vida necesita. Se encuentra a 4 cuadras del malecon y es limite con Miraflores.
El Edificio cuenta con 182 departamentos con 132 estacionamientos.
Precio USD 700 Mantenimiento S/. 230 incluye seguridad 24 hora, agua, limpieza de areas comunes.
NO SE ACEPTAN MASCOTAS
**
Leer descripción completa",43.0,2590.0,43.0,-12.1394382335607,-77.02104203331297,,700.0,211,3.0,S/ 
1.0,2.0,barranco,1.0,"Alquiler Lindo Flat Amoblado 46 m² Piso 10 Av San Martin Barranco Us$650
Área: 46 m2 - (Piso 10 Vista Exterior)
Dormitorios: 1
Baño: 2
Estacionamiento: 1 (Cochera 81- Sotano 3).
Mantenimiento Total: S/250 soles aprox.
Precio de Alquiler: US$650/ mensual (Precio en dólares tipo de cambio referencial en soles)

En alquiler agradable departamento en Av. San Martín – Barranco. A un paso de Av. El Sol, Calle Las Mimosas, Malecón Paul Harris, Parque Los Héroes. Cerca de cafeterías, restaurantes, librerías y todo lo que tiene el distrito bohemio de la ciudad. El edificio cuenta con áreas comunes como recepción, gimnasio y piscina.

Cocina con tableros de cuarzo y muebles altos y bajos
El dormitorio cuenta con roller screen, black out, cortinas.

Contáctenos para una visita al +51 9.8.2.3.3.7.0.5.2 - +51 9.8.9.6.3.0.4.7.4
**
Leer descripción completa",46.0,2470.0,46.0,-12.139908785656585,-77.02363978735,,650.0,330,9.0,S/ 
1.0,1.0,barranco,1.0,"Mc Alquilo Minidepa Moderno y Full Areas Comunes
DISPONIBLE A PARTIR DEL 8 DE MARZO

¿Te gustaría vivir en un lugar único que refleje tu estilo de vida, pero no encuentras el espacio perfecto en el corazón de Barranco?

Imagina despertar cada mañana en un acogedor departamento de 1 dormitorio, a solo dos cuadras del límite con Miraflores, en un ambiente lleno de luz natural y con acabados de porcelanato blanco que añaden un toque de elegancia a tu día.

Descubre nuestro encantador departamento con cocina americana, diseñado para brindarte funcionalidad y comodidad en cada rincón. Ideal para personas que buscan una experiencia única de vivir en el barrio más bohemio de Lima, Barranco.

¡Este es tu hogar perfecto para sumergirte en la vibrante escena cultural, disfrutar de la vida nocturna y tener acceso a todo lo que Barranco y Miraflores tienen para ofrecer!

***CARACTERISTICAS***
- 36.23 M2 AREA MUY BIEN DISTRUBIDA
- KITCHENET CON MUEBLES ALTOS Y BAJOS, COCINA ELÉCTRICA DE 3 HORNILLAS CON TABLERO TÁCTIL Y REFRIGERADOR
- SALA COMEDOR FUNCIONAL Y BIEN ILUMINADA
- CUARTO PARA TERMA Y LAVASECA. YA TIENE LA TERMA INSTALADA Y SE LE HA HECHO MANTENIMIENTO RECIENTEMENTE.
- DORMITORIO PARA CAMA QUEEN O 2 PLAZAS CON CLOSET Y BAÑO INCORPORADOS
- COCHERA AMPLIA Y TECHADA

AREAS COMUNES COMO PISCINA, BBQ, GIMNASIO, CO WORKING Y MÁS

***REQUISITOS***
- Presentar 3 últimas boletas
- Buen record crediticio

SE ALQUILA SEMI AMOBLADO O SIN AMOBLAR

No pierdas la oportunidad de vivir en un lugar que realmente refleje tu estilo de vida. ¡Contáctanos hoy y haz de este encantador departamento tu nuevo hogar en Barranco!

INCLUYE COCHERA

CONTACTO 9.6.6.8.8.5.7.7.2
**
Leer descripción completa",36.0,2300.0,36.0,-12.1366941,-77.0224643,,600.0,0,2.0,S/ 
4.0,4.0,barranco,4.0,"Hermoso Penthouse Duplex Ubicado en Barranco Vista a Mar, de Lujo
Hermoso Penthouse Duplex ubicado en Barranco, en uno de los barrios más bonitos en Lima, es seguro y tranquilo.

Este apartamento duplex tiene lindos pisos de madera y una magnífica vista al mar.

El nivel principal tiene una fabulosa sala comedor ambos con vista al mar y terraza, también una zona de parrilla, sala de juegos.
Lavanderia y cuarto de servicio con baño.
Acogedora sala de estar, amplia cocina con mucha luz natural y totalmente equipada, además cuenta con comedor de diario.

La planta superior tiene de 4 dormitorios buenos con baño propio además de una sala polivalente con terraza que se utiliza como estudio.

El dormitorio principal tiene una vista impresionante, walk-in closet y baño con tina caliente y TV.

Incluye 4 estacionamientos en el sótano.

El edificio cuenta con piscina, gimnasio sauna y baño de vapor.
**
Leer descripción completa",450.0,3906000.0,488.0,-12.1423258,-77.0247698,2.0,1050000.0,365,11.0,S/ 
1.0,1.0,barranco,1.0,"Alquilo Dpto de 1 Dormitorio con Terraza en Barranco!
ALQUILO MODERNO DPTO DE 50 MTS EN LA AV. PEDRO DE OSMA EN BARRANCO
UBICADO EN PRIMER PISO CON TERRAZA DE 7 MTS, SE ALQUILA TOTALMENTE AMOBLADO Y EQUIPADO, FINAMENTE DECORADO,CUENTA CON AIRE ACONDICIONADO!
CUENTA CON SALA , COCINA AMERICANA, 1 DORMITORIO, 1 BANO COMPLETO , LAVANDERIA, COCHERA Y DEPOSITO
EDIFICIO CUENTA CON AREAS COMUNES COMO PISCINA TEMPERADA, GYM, AREA DE BBQ Y BAR, SALON DE USOS MULTIPLES Y LAVANDERA
EXCELENTE UBICACION
**
Leer descripción completa",43.0,2600.0,50.0,-12.152761143706579,-77.02253047790987,,700.0,2,7.0,S/ 
1.0,1.0,barranco,1.0,"Se Alquila – Departamento - Barranco - 40 m² – 1 Hab – 1 Est – 1 Dep
Alquiler: US$ 680.00
Mantenimiento: S/ 245.00

Lindo y acogedor departamento en 2do piso de edificio con hermoso diseño arquitectónico exterior e interior. Cuenta con un balconcito, tiene muy buena iluminación, la vista da a lindos jardines interiores. Ambiente muy tranquilo, no hay bulla de la calle. Excelente ubicación en el Jirón Centenario, Barranco, a 2 cuadras del Malecón Paul Harris y de la Alameda Saenz Peña. Cerca de museos, galerías de arte, tiendas y restaurantes, entre otros. Viene totalmente amoblado y equipado. Incluye cochera y depósito de muy buen tamaño. Excelente servicio de mantenimiento y vigilancia 24 horas.

Comprende:
- Cocina americana con muebles altos y bajos, encimeras de granito, mesón con bancos altos, equipada con plancha de cocina de inducción, campana, refrigeradora, microondas, otros electrodomésticos y menaje
- Sala amoblada
- Balconcito a lo largo de la sala y habitación
- Habitación amoblada con cama queen, incluye ropa de cama y televisor de 40”. Muy buenos espacios para guardar: 2 closets, uno de 3 puertas, y uno de 2 puertas, adicionalmente varios armarios aéreos
- Baño completo con tina, incorporado a la habitación

Áreas comunes:
- Amplio lobby con área de recepción
- Piscina en espacio muy bonito y tranquilo
- Gimnasio bien equipado con vista a jardines
- Sala de reuniones de buen tamaño
- Sala de trabajo
- Centro de lavado con 6 lavadoras grandes, 6 secadoras, y 2 lavatorios.
**
Leer descripción completa",40.0,2516.0,40.0,-12.14165426500674,-77.0228948865082,,680.0,27,9.0,S/ 
1.0,1.0,barranco,,"Dpto. de Estreno en Barranco con Excelente Ubicación
Vive en Barranco, cerca de todo... y a pocas cuadras del Parque Chipoco, Bajada Armendariz, Balta.
Exclusivo depa de estreno. Cuenta con 1 Habitación y un Baño.
Espacioso y luminoso.
Con excelentes áreas comunes y ubicado frente a Parque.
Lobby, Gimnasio, Terraza, Piscina, área de Parrillas, área de niños, Coworking y mas...
No pierdas esta oportunidad. Contáctanos.!
**
Leer descripción completa",42.0,2100.0,37.0,-12.139183188989064,-77.01902523005941,,560.0,5,1.0,S/ 
6.0,6.0,barranco,4.0,"Moderno Flat en Alq/vta en Barranco
Este hermoso departamento se encuentra ubicado en la calle Bresciani en el distrito de Barranco, en un edificio único debido a
su ubicación geográfica sin vecinos colindantes, lo cual asegura unas vistas únicas. El diseño es del arquitecto Mario Lara y tiene
tiene 20 departamentos ubicados en 3 torres.
El departamento tiene pisos de madera de caoba, ventanas herméticas,6 habitaciones con baño, la principal con wc, baño con dos
lavaderos, sauna y ducha doble.
Sala de estar, sala principal, comedor, barra de bar, cocina con isla y equipada, alacena con llave digital, sala de cine, deposito de
mantelería y menaje de casa, lavandería, 2 cuartos de servicio, baño de servicio, aire acondicionado en todos los cuartos,
calefacción de agua en toda la casa. Todas las puertas son de madera y la cerrajería importada.
Lo más destacable de la propiedad es la seguridad, las vistas, la amplitud en áreas comunes así como la ubicación privilegiada
tanto para caminatas en el malecón como en auto a mano de los accesos inmediatos a las vías expresas Paseo de la
República(zanjón) y Costa Verde, está en la zona más residencial de Barranco, en la única calle sin cables aéreos de electricidad
de todo el distrito, a la mano de galerías, museos, bares y restaurantes siendo Barranco uno de los barrios de mayor desarrollo
gastronómico y comercial en la actualidad.
Áreas Comunes: Jardín de ingreso, estacionamiento para visitas,2 lobbys con vista al mar, caseta seguridad, recepción, área para
choferes y personal de seguridad, ingreso por dos calles, 2 pisos de garaje, 2 ascensores directos, sistemas de vigilancia.
**
Leer descripción completa",595.0,9350000.0,650.0,-12.152454108355549,-77.02391797249146,1.0,2500000.0,365,4.0,S/ 
1.0,2.0,barranco,,"Alquilo Moderno Dpto Duplex Amoblado Chorrillos Limite con Barranco, 60 m², 1dorm
ALQUILO MODERNO DPTO. AMOBLADO EN CHORRILLOS LIMITE CON BARRANCO
DPTO. AMOBLADO EN EDIFICIO CASI DE ESTRENO, PISO 4, 1DORM, TIPO DUPLEX CON VISTA AL MAR Y CON LINDAS AREAS COMUNES.
DISPONIBLE DESDE EL 01 DE MARZO DEL 2025.
NO SE ACEPTA MASCOTAS
Alquilo precioso Dpto. amoblado, casi de estreno, en edificio muy moderno y con linda arquitectura, Dpto. Tipo Duplex, muy bien ubicado, en Chorrillos a una cuadra del límite con Barranco, a dos cuadras del malecón Costa Sur, frente a la Av. Chorrillos 150 4to piso con vista al mar.
El edificio fue entregado hace 1 año, es muy funcional, el dpto. está muy bien distribuido, con vista al mar desde ambos niveles del Duplex y también desde las áreas comunes.
Las áreas comunes modernas, incluyen, terraza en la azotea, zona de parrilla, lounge, loft para reuniones, lavandería en el sótano, terraza adicional en el primer nivel, entre otros.
Ideal para para persona sola o para pareja, extranjeros o empresarios, que deseen vivir en un sitio tranquilo, moderno y con full confort y a la vez céntrico y seguro.
Características:
El Dpto. tipo Duplex tiene 60m2 está en 4to piso con 2 modernos ascensores.
Es casi de estreno con mobiliario nuevo, listo para entrega.
Cuenta con sala con vista al mar, y comedor con tablero de granito.
Kitchenette con reposteros amplios y funcionales (cuenta con todos los elementos de cocina necesarios).
Con 1 baño de visita en el 1er nivel.
Con 1 baño completo dentro del dormitorio en el 2do nivel.
Dormitorio amplio con walking closet.
Terraza tipo balcón, ideal como mirador.
NO tenemos estacionamiento, pero suelen haber disponibles en el entorno.
Totalmente amoblado y con acabados de primera, queda tal cual las fotos.
El mantenimiento es económico y bordea los S/. 300.00
Entorno:
Cerca de la clínica Maison de Sante, a una cuadra del límite con Barranco, es una de las mejores de Lima.
Precio de ocasión:
¡¡¡¡BAJÓ DE PRECIO!!!!
De: US $600.00
A: US $550.00 por el Dpto. amoblado.
Condiciones de arrendamiento tradicionales, se pide sustento claro de ingresos y no tener problemas crediticios.
Alquila:
CACERES GRUPO INMOBILIARIO
Telefono y Whatsapp:
**
Leer descripción completa",60.0,2050.0,60.0,-12.156885,-77.0231706,1.0,550.0,18,1.0,S/ 
1.0,1.0,barranco,,"Alq Barranco Av El Sol Oeste Flat 1d 4°p C/balcón Gym Parrilla Piscina
Se alquila a S/ 2450 amoblado o S/ 2250 sin muebles
Á.T. 41 m²
Á.C. 41 m²

Descripción:

1 dormitorio principal con baño y closet
1 baño completo
Kitchenette con reposteros altos y bajos
Sala
Terraza/Balcón con vista interna
Closet/Depósito
Ascensor
Equipamiento:

Totalmente amoblado
Vigilancia las 24 horas
Información adicional:

Departamento de estreno en una zona tranquila de Barranco
Mínimo 1 año de contrato de alquiler
Incluye arbitrios
No se aceptan mascotas
Cuenta con intercomunicador
Áreas comunes:

Gimnasio
Lavandería
Zona de parrillas
Piscina
Sala de bar
Área coworking
Este moderno departamento está ubicado en una zona privilegiada, cerca de parques y del malecón, ideal para quienes buscan tranquilidad sin alejarse de la ciudad. ¡Perfecto para disfrutar del estilo de vida barranquino!
También contamos con otras alternativas bastante similares en la misma zona y presupuesto, para nosotros será un gusto enviarte un listado para que escoja ¿cuál sería de su interés? (con características similares a esta propiedad) a tu correo, así facilitamos su búsqueda y si desea comuníquese al 9.9.4.2.0.7.8.6.0.
¡Será un gusto atenderte!
**
Leer descripción completa",41.0,2450.0,41.0,-12.138500525722986,-77.02480296042711,,,114,0.0,S/ 
2.0,2.0,barranco,1.0,"Hermoso Departamento de Dos Dorm.
Hermoso y luminosísimo departamento de 63 m2 de 2 dormitorios en Barranco. Ubicado en la calle Pedro de Osma, frente al restaurante Central. Es muy silencioso: la parte social tiene vista a un patio interno, mientras que los dormitorios tienen una hermosa vista a techos y árboles barranquinos ¡y al mar! El edificio es muy moderno, con una elegante recepción y áreas comunes muy aprovechables, como lavandería, sala de co-working con internet y gimnasio. Cerca hay restaurantes, museos, tiendas y cafés. Zona muy agradable.
2 dormitorios con vista al mar (principal con baño incorporado y aire acondicionado).
1 linda sala-comedor con balcón.
1 cocina abierta equipada, con excelentes acabados.
1 baño secundario completo con ducha española.
1 closet lavandería (donde se puede poner lavadora/secadora).

Incluye 1 estacionamiento y dos depósitos. SE ACEPTAN MASCOTAS
Áreas comunes: gimnasio, sala de coworking con internet, jardín interno, área de lavandería común.
Cuota de mantenimiento del edificio: 440 Nuevos Soles mensuales aproximadamente.
Edificio vigilado las 24 horas del día.
**
Leer descripción completa",63.0,2738.0,63.0,-12.1537037,-77.02298659999997,,740.0,12,7.0,S/ 
